title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
Peugeot 3008 1.6  BlueHDi  120  Allure  5dr,14995,,61162,Manual,Diesel,Sport utility vehicle,1.6,5.0,Lisburn,2023-02-17 20:38:54.027398,usedcarsni.com/2017-Peugeot-3008-1-6-BlueHDi-120-Allure-5dr-309580529?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,309580529
Audi TT 2.0  TDI  Ultra  Sport  2dr,14995,,56451,Manual,DIESEL,Coupe,2.0,2.0,Magherafelt,2023-02-17 20:38:54.028898,usedcarsni.com/2015-Audi-TT-2-0-TDI-Ultra-Sport-2dr-313858132?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,313858132
Seat Leon 2.0  TDI  FR  5dr,14995,,22000,Manual,Diesel,Hatchback,2.0,5.0,Belfast,2023-02-17 20:38:54.029898,usedcarsni.com/2018-Seat-Leon-2-0-TDI-FR-5dr-291876375?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,291876375
Seat Ateca 2.0  TDI  Xcellence  5dr  DSG  4Drive,14995,,71184,Automatic/Other,Diesel,Sport utility vehicle,2.0,5.0,Cookstown,2023-02-17 20:38:54.030898,usedcarsni.com/2017-Seat-Ateca-2-0-TDI-Xcellence-5dr-DSG-4Drive-314251056?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,314251056
Audi A6 2.0  TDI  Ultra  SE  Executive  5dr  S  Tronic,14995,,100080,Semi-Automatic,Diesel,Estate,2.0,5.0,Dromara,2023-02-17 20:38:54.031898,usedcarsni.com/2016-Audi-A6-2-0-TDI-Ultra-SE-Executive-5dr-S-Tronic-314422691?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,314422691
BMW 6 Series 640d  M  Sport  2dr  Auto,14995,,104000,Automatic/Other,Diesel,Coupe,3.0,2.0,County antrim,2023-02-17 20:38:54.033398,usedcarsni.com/2014-BMW-6-Series-640d-M-Sport-2dr-Auto-296018672?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,296018672
Skoda Superb 2.0  TDI  CR  SE  Technology  5dr,14995,,0,,77835 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.034397,usedcarsni.com/2019-Skoda-Superb-2-0-TDI-CR-SE-Technology-5dr-315236621?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,315236621
Ford Kuga 2.0  TDCi  ST-Line  5dr  2WD,14995,,66812,Manual,Diesel,Sport utility vehicle,2.0,5.0,Trillick,2023-02-17 20:38:54.035398,usedcarsni.com/2019-Ford-Kuga-2-0-TDCi-ST-Line-5dr-2WD-315238100?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,315238100
Hyundai Tucson 1.6  GDi  S  Connect  5dr  2WD,14995,,0,,21816 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.036898,usedcarsni.com/2018-Hyundai-Tucson-1-6-GDi-S-Connect-5dr-2WD-297781492?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,297781492
Volvo XC60 D5  [220]  SE  Lux  Nav  5dr  AWD  Geartronic,14995,,94000,Automatic,DIESEL,Sport utility vehicle,2.4,5.0,Magherafelt,2023-02-17 20:38:54.037897,usedcarsni.com/2015-Volvo-XC60-D5-220-SE-Lux-Nav-5dr-AWD-Geartronic-302499143?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,302499143
Hyundai Tucson 1.6  GDi  S  Connect  5dr  2WD,14995,,0,,18590 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.039398,usedcarsni.com/2019-Hyundai-Tucson-1-6-GDi-S-Connect-5dr-2WD-307089476?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,307089476
Skoda Karoq 1.0  TSI  SE  5dr,14995,,0,,42555 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.040398,usedcarsni.com/2018-Skoda-Karoq-1-0-TSI-SE-5dr-311547386?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,311547386
Hyundai Tucson 1.7  CRDi  Blue  Drive  SE  5dr  2WD  DCT,14995,,0,,37799 Miles,Automatic,0.0,0.0,5 door,2023-02-17 20:38:54.041898,usedcarsni.com/2018-Hyundai-Tucson-1-7-CRDi-Blue-Drive-SE-5dr-2WD-DCT-313465747?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=441&price_from=0&price_to=0&trans_type=0&user_type=0,,313465747
Citroen Berlingo 1.5  BlueHDi  1000Kg  Enterprise  100ps,14995,,43000,Manual,DIESEL,Van,1.5,0.0,Armagh,2023-02-17 20:38:54.847262,usedcarsni.com/2021-Citroen-Berlingo-1-5-BlueHDi-1000Kg-Enterprise-100ps-314793628?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314793628
Citroen C3 Aircross 1.2  PureTech  110  Flair  5dr  EAT6,14995,,0,,27600 Miles,Automatic,0.0,0.0,5 door,2023-02-17 20:38:54.848763,usedcarsni.com/2018-Citroen-C3-Aircross-1-2-PureTech-110-Flair-5dr-EAT6-314908521?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314908521
Toyota Yaris 1.5  Hybrid  Icon  Tech  5dr  CVT,14995,,36474,Automatic,Hybrid Electric,Hatchback,1.5,5.0,Carrickfergus,2023-02-17 20:38:54.849763,usedcarsni.com/2019-Toyota-Yaris-1-5-Hybrid-Icon-Tech-5dr-CVT-310647992?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,310647992
Lexus CT 200h 200h  1.8  Advance  Plus  5dr  CVT  Auto,14995,,57117,Automatic,Hybrid Electric,Hatchback,1.8,5.0,Carrickfergus,2023-02-17 20:38:54.850763,usedcarsni.com/2016-Lexus-CT-200h-200h-1-8-Advance-Plus-5dr-CVT-Auto-311718422?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,311718422
Honda Civic 1.6  i-DTEC  SR  5dr,14995,,56692,Manual 6 speed,Diesel,Hatchback,1.6,5.0,Carrickfergus,2023-02-17 20:38:54.852263,usedcarsni.com/2020-Honda-Civic-1-6-i-DTEC-SR-5dr-314364516?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314364516
Mazda CX-5 2.2d  SE-L  Nav+  5dr,14995,,0,,55168 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.853262,usedcarsni.com/2019-Mazda-CX-5-2-2d-SE-L-Nav-5dr-297097358?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,297097358
Kia Stonic 1.0T  GDi  3  5dr  Auto,14995,,0,,53093 Miles,Semi Automatic,0.0,0.0,5 door,2023-02-17 20:38:54.854762,usedcarsni.com/2019-Kia-Stonic-1-0T-GDi-3-5dr-Auto-305666323?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,305666323
Kia Rio 1.0  T  GDi  118  GT-Line  5dr,14995,,0,,7826 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.856262,usedcarsni.com/2019-Kia-Rio-1-0-T-GDi-118-GT-Line-5dr-308078081?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,308078081
Audi A3 Cabriolet 1.4  TFSI  150  Sport  2dr  S  Tronic  [Nav],14995,,0,,46000 Miles,Automatic,0.0,0.0,2 door,2023-02-17 20:38:54.857764,usedcarsni.com/2016-Audi-A3-Cabriolet-1-4-TFSI-150-Sport-2dr-S-Tronic-Nav-313361982?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,313361982
BMW 3 Series 320i  Sport  5dr  Step  Auto,14995,,0,,58752 Miles,Automatic,0.0,0.0,5 door,2023-02-17 20:38:54.859262,usedcarsni.com/2016-BMW-3-Series-320i-Sport-5dr-Step-Auto-314074584?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314074584
BMW 5 Series 520i  SE  5dr  Step  Auto,14995,,0,,45000 Miles,Automatic,0.0,0.0,2.0 l,2023-02-17 20:38:54.860764,usedcarsni.com/2015-BMW-5-Series-520i-SE-5dr-Step-Auto-314229259?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314229259
BMW 4 Series 420d  xDrive  M  Sport  2dr  Auto,14995,,82000,Semi-Automatic,Diesel,Coupe,2.0,2.0,Lisburn,2023-02-17 20:38:54.861763,usedcarsni.com/2014-BMW-4-Series-420d-xDrive-M-Sport-2dr-Auto-314294473?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314294473
Audi A4 2.0  TDI  S  Line  4dr,14995,,79832,Manual,Diesel,Saloon,2.0,4.0,Lisburn,2023-02-17 20:38:54.863264,usedcarsni.com/2016-Audi-A4-2-0-TDI-S-Line-4dr-314294893?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314294893
Dacia Sandero Stepway 1.0  TCe  Comfort  5dr,14995,,0,,5578 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.864763,usedcarsni.com/2022-Dacia-Sandero-Stepway-1-0-TCe-Comfort-5dr-314624784?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314624784
Mercedes-Benz CLA   200d  Sport  4dr,14995,,0,,79173 Miles,Manual,0.0,0.0,4 door,2023-02-17 20:38:54.866265,usedcarsni.com/2017-Mercedes-Benz-CLA-200d-Sport-4dr-314930553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314930553
Seat Ibiza 1.0  TSI  115  FR  [EZ]  5dr,14995,,3855,Manual,PETROL,Hatchback,1.0,5.0,Belfast,2023-02-17 20:38:54.867265,usedcarsni.com/2020-Seat-Ibiza-1-0-TSI-115-FR-EZ-5dr-299201139?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,299201139
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  R-Line  Edition  150  5dr,14995,,0,,63290 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:54.868763,usedcarsni.com/2016-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-R-Line-Edition-150-5dr-308267766?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,308267766
Audi Q3 2.0  TDI  SE  5dr,14995,,39457,Manual,Diesel,Sport utility vehicle,2.0,5.0,Ballymena,2023-02-17 20:38:54.869763,usedcarsni.com/2016-Audi-Q3-2-0-TDI-SE-5dr-312119810?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,312119810
Toyota RAV4 2.0  D-4D  Business  Edition  TSS  5dr  2WD,14995,,69000,Manual,DIESEL,Sport utility vehicle,2.0,5.0,Castlerock,2023-02-17 20:38:54.871263,usedcarsni.com/2017-Toyota-RAV4-2-0-D-4D-Business-Edition-TSS-5dr-2WD-313756410?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,313756410
Nissan NP300 Double  Cab  Pick  Up  Tekna  2.3dCi  190  4WD  Auto,14995,,96250,Automatic,Diesel,Pickup,2.3,4.0,Donemana,2023-02-17 20:38:54.872264,usedcarsni.com/2016-Nissan-NP300-Double-Cab-Pick-Up-Tekna-2-3dCi-190-4WD-Auto-314085846?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=443&price_from=0&price_to=0&trans_type=0&user_type=0,,314085846
Volvo XC60 D4  [190]  SE  Lux  Nav  5dr  AWD,14995,,77000,Manual,Diesel,Sport utility vehicle,2.4,5.0,Newtownabbey,2023-02-17 20:38:55.588660,usedcarsni.com/2016-Volvo-XC60-D4-190-SE-Lux-Nav-5dr-AWD-310478898?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,310478898
BMW 3 Series 320d  M  Sport  4dr,14995,,0,,73000 Miles,Manual,0.0,0.0,4 door,2023-02-17 20:38:55.590161,usedcarsni.com/2017-BMW-3-Series-320d-M-Sport-4dr-311290113?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,311290113
Fiat Fullback 2.4  180hp  Cross  Double  Cab  Pick  Up,14995,,48432,Manual,Diesel,Pickup,2.4,4.0,Ballyclare,2023-02-17 20:38:55.591661,usedcarsni.com/2018-Fiat-Fullback-2-4-180hp-Cross-Double-Cab-Pick-Up-311585115?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,311585115
Audi A3 30  TDI  116  S  Line  5dr,14995,,78894,Manual,Diesel,Hatchback,1.6,5.0,Omagh,2023-02-17 20:38:55.592661,usedcarsni.com/2018-Audi-A3-30-TDI-116-S-Line-5dr-313396950?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,313396950
Mercedes-Benz A-Class A180d  AMG  Line  Executive  5dr,14995,,0,,42100 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:55.593661,usedcarsni.com/2016-Mercedes-Benz-A-Class-A180d-AMG-Line-Executive-5dr-313440089?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,313440089
Peugeot 3008 1.5  BlueHDi  Allure  5dr,14995,,72981,Manual,Diesel,Sport utility vehicle,1.5,5.0,Strabane,2023-02-17 20:38:55.595161,usedcarsni.com/2018-Peugeot-3008-1-5-BlueHDi-Allure-5dr-313446225?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,313446225
Hyundai Tucson 1.6  GDi  SE  Nav  5dr  2WD,14995,,0,,48612 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:55.596161,usedcarsni.com/2019-Hyundai-Tucson-1-6-GDi-SE-Nav-5dr-2WD-313826355?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,313826355
BMW 5 Series 520d  [190]  M  Sport  5dr  Step  Auto,14995,,94000,Semi-Automatic,Diesel,Estate,2.0,5.0,Newry,2023-02-17 20:38:55.597161,usedcarsni.com/2015-BMW-5-Series-520d-190-M-Sport-5dr-Step-Auto-314026763?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314026763
Honda Civic 1.0  VTEC  Turbo  126  SR  5dr,14995,,42343,Manual,Petrol,Hatchback,1.0,5.0,Strabane,2023-02-17 20:38:55.598661,usedcarsni.com/2019-Honda-Civic-1-0-VTEC-Turbo-126-SR-5dr-314160564?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314160564
Mazda CX-3 2.0  SE-L  Nav  +  5dr,14995,,0,,34569 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:55.599661,usedcarsni.com/2019-Mazda-CX-3-2-0-SE-L-Nav-5dr-314405951?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314405951
Ford Galaxy 2.0  TDCi  150  Zetec  5dr,14995,,0,,81427 Miles,Manual,0.0,0.0,2.0 l,2023-02-17 20:38:55.601161,usedcarsni.com/2018-Ford-Galaxy-2-0-TDCi-150-Zetec-5dr-314472878?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314472878
Audi Q5 2.0  TDI  [150]  Quattro  S  Line  Plus  5dr,14995,,90788,Manual,Diesel,Sport utility vehicle,2.0,5.0,Omagh,2023-02-17 20:38:55.602161,usedcarsni.com/2014-Audi-Q5-2-0-TDI-150-Quattro-S-Line-Plus-5dr-314482079?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314482079
Ford Kuga 1.5  TDCi  Titanium  5dr  2WD,14995,,39000,Manual,Diesel,Sport utility vehicle,1.5,5.0,Aughnacloy,2023-02-17 20:38:55.603161,usedcarsni.com/2019-Ford-Kuga-1-5-TDCi-Titanium-5dr-2WD-314528345?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314528345
Nissan Qashqai 1.5  dCi  115  Tekna  5dr,14995,,0,,50875 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:55.604663,usedcarsni.com/2019-Nissan-Qashqai-1-5-dCi-115-Tekna-5dr-314758761?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314758761
Audi A6 2.0  TDI  Ultra  SE  Executive  4dr  S  Tronic,14995,,99000,Semi-Automatic,Diesel,Saloon,2.0,4.0,Kesh,2023-02-17 20:38:55.606161,usedcarsni.com/2017-Audi-A6-2-0-TDI-Ultra-SE-Executive-4dr-S-Tronic-314834871?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314834871
BMW 4 Series 430d  M  Sport  2dr  Auto  [Professional  Media],14995,,93000,Semi-Automatic,Diesel,Coupe,3.0,2.0,Strabane,2023-02-17 20:38:55.607161,usedcarsni.com/2016-BMW-4-Series-430d-M-Sport-2dr-Auto-Professional-Media-314885647?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314885647
Hyundai Tucson 2.0  CRDi  185  Premium  SE  5dr,14995,,61998,Manual,Diesel,Sport utility vehicle,2.0,5.0,Strabane,2023-02-17 20:38:55.608161,usedcarsni.com/2015-Hyundai-Tucson-2-0-CRDi-185-Premium-SE-5dr-314890237?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314890237
Mercedes SLK-Class SLK  250  CDI  BlueEFFICIENCY  AMG  Sport  2dr  Tip  Auto,14995,,0,,34610 Miles,Semi-Automatic,0.0,0.0,2.1 l,2023-02-17 20:38:55.609661,usedcarsni.com/2015-Mercedes-SLK-Class-SLK-250-CDI-BlueEFFICIENCY-AMG-Sport-2dr-Tip-Auto-314951932?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,314951932
Renault Captur 1.0  TCE  100  Iconic  5dr,14995,,36940,Manual,Petrol,Sport utility vehicle,1.0,5.0,Enniskillen,2023-02-17 20:38:55.610661,usedcarsni.com/2020-Renault-Captur-1-0-TCE-100-Iconic-5dr-315138336?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,315138336
Vauxhall Corsa 1.2  SE  Edition  5dr,14995,,0,,4317 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:55.612161,usedcarsni.com/2022-Vauxhall-Corsa-1-2-SE-Edition-5dr-315161946?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=445&price_from=0&price_to=0&trans_type=0&user_type=0,,315161946
Ford EcoSport 1.0  EcoBoost  125  ST-Line  5dr,14995,,0,,10226 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:38:56.330506,usedcarsni.com/2019-Ford-EcoSport-1-0-EcoBoost-125-ST-Line-5dr-309004488?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,309004488
Audi A5 2.0  TDI  190  Black  Edition  Plus  2dr,14995,,71000,Manual,Diesel,Coupe,2.0,2.0,Magherafelt,2023-02-17 20:38:56.332004,usedcarsni.com/2015-Audi-A5-2-0-TDI-190-Black-Edition-Plus-2dr-309024790?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,309024790
Skoda Karoq 1.5  TSI  SE  5dr,14995,,67000,Manual,Petrol,Estate,1.5,5.0,Belfast,2023-02-17 20:38:56.333004,usedcarsni.com/2018-Skoda-Karoq-1-5-TSI-SE-5dr-309105065?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,309105065
Mercedes E-Class E220  BlueTEC  AMG  Night  Edition  4dr  7G-Tronic,14995,,53000,Semi-Automatic,Diesel,Saloon,2.1,4.0,Derry / londonderry,2023-02-17 20:38:56.334004,usedcarsni.com/2015-Mercedes-E-Class-E220-BlueTEC-AMG-Night-Edition-4dr-7G-Tronic-309111279?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,309111279
BMW 4 Series 430d  xDrive  M  Sport  2dr  Auto,14995,,95000,Automatic,Diesel,Coupe,3.0,2.0,Magherafelt,2023-02-17 20:38:56.335506,usedcarsni.com/2014-BMW-4-Series-430d-xDrive-M-Sport-2dr-Auto-310054222?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,310054222
Peugeot 3008 1.6  BlueHDi  120  Allure  5dr  EAT6,14995,,84251,Automatic,Diesel,Sport utility vehicle,1.6,5.0,"Hillsborough, lisburn",2023-02-17 20:38:56.336504,usedcarsni.com/2017-Peugeot-3008-1-6-BlueHDi-120-Allure-5dr-EAT6-310263040?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=447&price_from=0&price_to=0&trans_type=0&user_type=0,,310263040
